Function Name,n,# of primes,Time
Sieve,1494,238,0.012288093566894531
Sieve,1495,238,0.010476112365722656
Sieve,1496,238,0.010053157806396484
Sieve,1497,238,0.010535001754760742
Sieve,1498,238,0.009826898574829102
Sieve,1499,239,0.010233640670776367
Sieve,1500,239,0.010222196578979492
Sieve,1501,239,0.009829044342041016
Sieve,1502,239,0.010359048843383789
Sieve,1503,239,0.01178121566772461
Sieve,1504,239,0.0133819580078125
Sieve,1505,239,0.011689901351928711
Sieve,1506,239,0.010164022445678711
Sieve,1507,239,0.009755134582519531
Sieve,1508,239,0.009979963302612305
Sieve,1509,239,0.009798765182495117
Sieve,1510,239,0.010835886001586914
Sieve,1511,240,0.010439872741699219
Sieve,1512,240,0.010281085968017578
Sieve,1513,240,0.010051250457763672
Sieve,1514,240,0.010448217391967773
Sieve,1515,240,0.010136127471923828
Sieve,1516,240,0.01030588150024414
Sieve,1517,240,0.009796857833862305
Sieve,1518,240,0.010210752487182617
Sieve,1519,240,0.009983062744140625
Sieve,1520,240,0.011258125305175781
Sieve,1521,240,0.01028895378112793
Sieve,1522,240,0.010741949081420898
Sieve,1523,241,0.010129213333129883
Sieve,1524,241,0.010421037673950195
Sieve,1525,241,0.009896039962768555
Sieve,1526,241,0.011595010757446289
Sieve,1527,241,0.01075601577758789
Sieve,1528,241,0.009886026382446289
Sieve,1529,241,0.010103940963745117
Sieve,1530,241,0.010879039764404297
Sieve,1531,242,0.009855985641479492
Sieve,1532,242,0.010203838348388672
Sieve,1533,242,0.009835004806518555
Sieve,1534,242,0.01036691665649414
Sieve,1535,242,0.010058164596557617
Sieve,1536,242,0.010252952575683594
Sieve,1537,242,0.010571956634521484
Sieve,1538,242,0.01064920425415039
Sieve,1539,242,0.010064840316772461
Sieve,1540,242,0.010169029235839844
Sieve,1541,242,0.01003408432006836
Sieve,1542,242,0.010445117950439453
Sieve,1543,243,0.010336875915527344
Sieve,1544,243,0.010444879531860352
Sieve,1545,243,0.010605096817016602
Sieve,1546,243,0.00997304916381836
Sieve,1547,243,0.010747909545898438
Sieve,1548,243,0.010555028915405273
Sieve,1549,244,0.010162115097045898
Sieve,1550,244,0.010317087173461914
Sieve,1551,244,0.013136863708496094
Sieve,1552,244,0.0110626220703125
Sieve,1553,245,0.011667013168334961
Sieve,1554,245,0.010749101638793945
Sieve,1555,245,0.010677814483642578
Sieve,1556,245,0.010315179824829102
Sieve,1557,245,0.010584115982055664
Sieve,1558,245,0.010317087173461914
Sieve,1559,246,0.010973930358886719
Sieve,1560,246,0.010383844375610352
Sieve,1561,246,0.010349035263061523
Sieve,1562,246,0.010785818099975586
Sieve,1563,246,0.010338068008422852
Sieve,1564,246,0.010784149169921875
Sieve,1565,246,0.01168203353881836
Sieve,1566,246,0.011188030242919922
Sieve,1567,247,0.010795116424560547
Sieve,1568,247,0.010874271392822266
Sieve,1569,247,0.010482072830200195
Sieve,1570,247,0.010573148727416992
Sieve,1571,248,0.01057577133178711
Sieve,1572,248,0.010830163955688477
Sieve,1573,248,0.010710000991821289
Sieve,1574,248,0.010245323181152344
Sieve,1575,248,0.010685920715332031
Sieve,1576,248,0.011004209518432617
Sieve,1577,248,0.010339021682739258
Sieve,1578,248,0.011130094528198242
Sieve,1579,249,0.010782003402709961
Sieve,1580,249,0.01023411750793457
Sieve,1581,249,0.010859966278076172
Sieve,1582,249,0.01109004020690918
Sieve,1583,250,0.011673927307128906
Sieve,1584,250,0.010605812072753906
Sieve,1585,250,0.010710000991821289
Sieve,1586,250,0.010944128036499023
Sieve,1587,250,0.01087188720703125
Sieve,1588,250,0.01085209846496582
Sieve,1589,250,0.010925769805908203
Sieve,1590,250,0.010834932327270508
Sieve,1591,250,0.010471820831298828
Sieve,1592,250,0.010982990264892578
Sieve,1593,250,0.010982275009155273
Sieve,1594,250,0.011110782623291016
Sieve,1595,250,0.010613679885864258
Sieve,1596,250,0.01121211051940918
Sieve,1597,251,0.013186216354370117
Sieve,1598,251,0.015639066696166992
Sieve,1599,251,0.010692119598388672
Sieve,1600,251,0.011897802352905273
Sieve,1601,252,0.010653018951416016
Sieve,1602,252,0.011016845703125
Sieve,1603,252,0.011153697967529297
Sieve,1604,252,0.01060795783996582
Sieve,1605,252,0.011870861053466797
Sieve,1606,252,0.011090755462646484
Sieve,1607,253,0.011023998260498047
Sieve,1608,253,0.011110067367553711
Sieve,1609,254,0.01283717155456543
Sieve,1610,254,0.011401891708374023
Sieve,1611,254,0.01087498664855957
Sieve,1612,254,0.011374235153198242
Sieve,1613,255,0.01137995719909668
Sieve,1614,255,0.010773897171020508
Sieve,1615,255,0.01124882698059082
Sieve,1616,255,0.011487007141113281
Sieve,1617,255,0.010866165161132812
Sieve,1618,255,0.012762784957885742
Sieve,1619,256,0.011501789093017578
Sieve,1620,256,0.011530876159667969
Sieve,1621,257,0.010898113250732422
Sieve,1622,257,0.012002944946289062
Sieve,1623,257,0.012021780014038086
Sieve,1624,257,0.01086115837097168
Sieve,1625,257,0.011215925216674805
Sieve,1626,257,0.011167049407958984
Sieve,1627,258,0.011033058166503906
Sieve,1628,258,0.011049985885620117
Sieve,1629,258,0.011516332626342773
Sieve,1630,258,0.011022090911865234
Sieve,1631,258,0.011105060577392578
Sieve,1632,258,0.011744976043701172
Sieve,1633,258,0.010893821716308594
Sieve,1634,258,0.011286020278930664
Sieve,1635,258,0.01254582405090332
Sieve,1636,258,0.012079000473022461
Sieve,1637,259,0.012868165969848633
Sieve,1638,259,0.013426065444946289
Sieve,1639,259,0.013077020645141602
Sieve,1640,259,0.022173166275024414
Sieve,1641,259,0.013875961303710938
Sieve,1642,259,0.013100147247314453
Sieve,1643,259,0.014864921569824219
Sieve,1644,259,0.011565685272216797
Sieve,1645,259,0.013833045959472656
Sieve,1646,259,0.015061140060424805
Sieve,1647,259,0.012585878372192383
Sieve,1648,259,0.016318082809448242
Sieve,1649,259,0.01447606086730957
Sieve,1650,259,0.01276397705078125
Sieve,1651,259,0.01151895523071289
Sieve,1652,259,0.011780738830566406
Sieve,1653,259,0.011648178100585938
Sieve,1654,259,0.011300802230834961
Sieve,1655,259,0.013271093368530273
Sieve,1656,259,0.01524806022644043
Sieve,1657,260,0.012497901916503906
Sieve,1658,260,0.011771917343139648
Sieve,1659,260,0.011536836624145508
Sieve,1660,260,0.011271953582763672
Sieve,1661,260,0.01186990737915039
Sieve,1662,260,0.010808944702148438
Sieve,1663,261,0.011808156967163086
Sieve,1664,261,0.01175999641418457
Sieve,1665,261,0.011414051055908203
Sieve,1666,261,0.011657953262329102
Sieve,1667,262,0.01182413101196289
Sieve,1668,262,0.011348962783813477
Sieve,1669,263,0.011698007583618164
Sieve,1670,263,0.011492252349853516
Sieve,1671,263,0.011684894561767578
Sieve,1672,263,0.011309146881103516
Sieve,1673,263,0.011937141418457031
Sieve,1674,263,0.012358903884887695
Sieve,1675,263,0.011399984359741211
Sieve,1676,263,0.012044906616210938
Sieve,1677,263,0.012326955795288086
Sieve,1678,263,0.013075113296508789
Sieve,1679,263,0.02082991600036621
Sieve,1680,263,0.016581296920776367
Sieve,1681,263,0.013892650604248047
Sieve,1682,263,0.012072086334228516
Sieve,1683,263,0.011351823806762695
Sieve,1684,263,0.012001991271972656
Sieve,1685,263,0.012476921081542969
Sieve,1686,263,0.011504173278808594
Sieve,1687,263,0.013430118560791016
Sieve,1688,263,0.012704849243164062
Sieve,1689,263,0.011820077896118164
Sieve,1690,263,0.011610031127929688
Sieve,1691,263,0.012075185775756836
Sieve,1692,263,0.012272834777832031
Sieve,1693,264,0.011920928955078125
Sieve,1694,264,0.011867046356201172
Sieve,1695,264,0.012232065200805664
Sieve,1696,264,0.012165307998657227
Sieve,1697,265,0.012181997299194336
Sieve,1698,265,0.0120849609375
Sieve,1699,266,0.01377415657043457
Sieve,1700,266,0.012490987777709961
Sieve,1701,266,0.011909723281860352
Sieve,1702,266,0.012014150619506836
Sieve,1703,266,0.01243901252746582
Sieve,1704,266,0.012429952621459961
Sieve,1705,266,0.01143026351928711
Sieve,1706,266,0.01287221908569336
Sieve,1707,266,0.01293325424194336
Sieve,1708,266,0.012432098388671875
Sieve,1709,267,0.011791706085205078
Sieve,1710,267,0.012421846389770508
Sieve,1711,267,0.012717723846435547
Sieve,1712,267,0.012404918670654297
Sieve,1713,267,0.011539936065673828
Sieve,1714,267,0.012482166290283203
Sieve,1715,267,0.01262807846069336
Sieve,1716,267,0.013595104217529297
Sieve,1717,267,0.011358022689819336
Sieve,1718,267,0.012310981750488281
Sieve,1719,267,0.015128850936889648
Sieve,1720,267,0.014263153076171875
Sieve,1721,268,0.014239072799682617
Sieve,1722,268,0.011671781539916992
Sieve,1723,269,0.012553930282592773
Sieve,1724,269,0.01283574104309082
Sieve,1725,269,0.012564897537231445
Sieve,1726,269,0.014881610870361328
Sieve,1727,269,0.012020111083984375
Sieve,1728,269,0.012490034103393555
Sieve,1729,269,0.01347208023071289
Sieve,1730,269,0.014538049697875977
Sieve,1731,269,0.012053966522216797
Sieve,1732,269,0.012689828872680664
Sieve,1733,270,0.012887001037597656
Sieve,1734,270,0.012907028198242188
Sieve,1735,270,0.012459039688110352
Sieve,1736,270,0.012770891189575195
Sieve,1737,270,0.012608051300048828
Sieve,1738,270,0.013183832168579102
Sieve,1739,270,0.013443946838378906
Sieve,1740,270,0.012365102767944336
Sieve,1741,271,0.012756109237670898
Sieve,1742,271,0.012688875198364258
Sieve,1743,271,0.012866020202636719
Sieve,1744,271,0.013040304183959961
Sieve,1745,271,0.012306928634643555
Sieve,1746,271,0.012243986129760742
Sieve,1747,272,0.013036966323852539
Sieve,1748,272,0.012105941772460938
Sieve,1749,272,0.012625932693481445
Sieve,1750,272,0.013173103332519531
Sieve,1751,272,0.013168096542358398
Sieve,1752,272,0.012341976165771484
Sieve,1753,273,0.012928009033203125
Sieve,1754,273,0.012387990951538086
Sieve,1755,273,0.013200759887695312
Sieve,1756,273,0.013507843017578125
Sieve,1757,273,0.019430875778198242
Sieve,1758,273,0.014247894287109375
Sieve,1759,274,0.012022018432617188
Sieve,1760,274,0.012311935424804688
Sieve,1761,274,0.013051033020019531
Sieve,1762,274,0.014035940170288086
Sieve,1763,274,0.013123750686645508
Sieve,1764,274,0.013458967208862305
Sieve,1765,274,0.012808799743652344
Sieve,1766,274,0.012687206268310547
Sieve,1767,274,0.0125732421875
Sieve,1768,274,0.012195110321044922
Sieve,1769,274,0.012495994567871094
Sieve,1770,274,0.012904167175292969
Sieve,1771,274,0.012295007705688477
Sieve,1772,274,0.012151241302490234
Sieve,1773,274,0.012719869613647461
Sieve,1774,274,0.012624979019165039
Sieve,1775,274,0.012661933898925781
Sieve,1776,274,0.012408971786499023
Sieve,1777,275,0.014072179794311523
Sieve,1778,275,0.012796163558959961
Sieve,1779,275,0.012537240982055664
Sieve,1780,275,0.012624025344848633
Sieve,1781,275,0.012385845184326172
Sieve,1782,275,0.012534856796264648
Sieve,1783,276,0.012473821640014648
Sieve,1784,276,0.012269020080566406
Sieve,1785,276,0.012629985809326172
Sieve,1786,276,0.01390981674194336
Sieve,1787,277,0.012650012969970703
Sieve,1788,277,0.012892723083496094
Sieve,1789,278,0.012642860412597656
Sieve,1790,278,0.012977838516235352
Sieve,1791,278,0.012652873992919922
Sieve,1792,278,0.012841224670410156
Sieve,1793,278,0.01250600814819336
Sieve,1794,278,0.012814760208129883
Sieve,1795,278,0.012928962707519531
Sieve,1796,278,0.019088268280029297
Sieve,1797,278,0.014801025390625
Sieve,1798,278,0.013921022415161133
Sieve,1799,278,0.015820026397705078
Sieve,1800,278,0.013143062591552734
Sieve,1801,279,0.01262211799621582
Sieve,1802,279,0.013544797897338867
Sieve,1803,279,0.01270604133605957
Sieve,1804,279,0.012914896011352539
Sieve,1805,279,0.012743234634399414
Sieve,1806,279,0.01303410530090332
Sieve,1807,279,0.013260126113891602
Sieve,1808,279,0.012820959091186523
Sieve,1809,279,0.012908220291137695
Sieve,1810,279,0.012433052062988281
Sieve,1811,280,0.013141870498657227
Sieve,1812,280,0.013038158416748047
Sieve,1813,280,0.012948989868164062
Sieve,1814,280,0.012620925903320312
Sieve,1815,280,0.012710332870483398
Sieve,1816,280,0.013309001922607422
Sieve,1817,280,0.013075828552246094
Sieve,1818,280,0.012898921966552734
Sieve,1819,280,0.012433052062988281
Sieve,1820,280,0.013576984405517578
Sieve,1821,280,0.013226032257080078
Sieve,1822,280,0.012839078903198242
Sieve,1823,281,0.012459039688110352
Sieve,1824,281,0.013334989547729492
Sieve,1825,281,0.012970924377441406
Sieve,1826,281,0.013725757598876953
Sieve,1827,281,0.012764215469360352
Sieve,1828,281,0.012806892395019531
Sieve,1829,281,0.013124704360961914
Sieve,1830,281,0.012961864471435547
Sieve,1831,282,0.013045072555541992
Sieve,1832,282,0.014199972152709961
Sieve,1833,282,0.017847061157226562
Sieve,1834,282,0.013814926147460938
Sieve,1835,282,0.013007879257202148
Sieve,1836,282,0.014619827270507812
Sieve,1837,282,0.013226032257080078
Sieve,1838,282,0.01293492317199707
Sieve,1839,282,0.013396978378295898
Sieve,1840,282,0.013244867324829102
Sieve,1841,282,0.013399839401245117
Sieve,1842,282,0.016676902770996094
Sieve,1843,282,0.014711856842041016
Sieve,1844,282,0.013023138046264648
Sieve,1845,282,0.013528108596801758
Sieve,1846,282,0.012946128845214844
Sieve,1847,283,0.013116121292114258
Sieve,1848,283,0.014031171798706055
Sieve,1849,283,0.015027999877929688
Sieve,1850,283,0.013363838195800781
Sieve,1851,283,0.012959003448486328
Sieve,1852,283,0.014597177505493164
Sieve,1853,283,0.013118982315063477
Sieve,1854,283,0.013334035873413086
Sieve,1855,283,0.013085126876831055
Sieve,1856,283,0.01285696029663086
Sieve,1857,283,0.014196395874023438
Sieve,1858,283,0.017403841018676758
Sieve,1859,283,0.01667475700378418
Sieve,1860,283,0.01340174674987793
Sieve,1861,284,0.013335943222045898
Sieve,1862,284,0.013216972351074219
Sieve,1863,284,0.013437032699584961
Sieve,1864,284,0.013168096542358398
Sieve,1865,284,0.013314008712768555
Sieve,1866,284,0.013162851333618164
Sieve,1867,285,0.013434171676635742
Sieve,1868,285,0.013382196426391602
Sieve,1869,285,0.013469934463500977
Sieve,1870,285,0.016477108001708984
Sieve,1871,286,0.019089937210083008
Sieve,1872,286,0.013463258743286133
Sieve,1873,287,0.013180732727050781
Sieve,1874,287,0.013329744338989258
Sieve,1875,287,0.013982295989990234
Sieve,1876,287,0.013421058654785156
Sieve,1877,288,0.013036012649536133
Sieve,1878,288,0.01339411735534668
Sieve,1879,289,0.014564275741577148
Sieve,1880,289,0.01443624496459961
Sieve,1881,289,0.013285160064697266
Sieve,1882,289,0.01324319839477539
Sieve,1883,289,0.012998104095458984
Sieve,1884,289,0.014069080352783203
Sieve,1885,289,0.013204813003540039
Sieve,1886,289,0.01349496841430664
Sieve,1887,289,0.013376712799072266
Sieve,1888,289,0.013642072677612305
Sieve,1889,290,0.013137102127075195
Sieve,1890,290,0.013602972030639648
Sieve,1891,290,0.01380300521850586
Sieve,1892,290,0.013676166534423828
Sieve,1893,290,0.013538122177124023
Sieve,1894,290,0.012912273406982422
Sieve,1895,290,0.013592720031738281
Sieve,1896,290,0.01335287094116211
Sieve,1897,290,0.013834953308105469
Sieve,1898,290,0.013243913650512695
Sieve,1899,290,0.01333308219909668
Sieve,1900,290,0.013447046279907227
Sieve,1901,291,0.013492822647094727
Sieve,1902,291,0.01326608657836914
Sieve,1903,291,0.013875246047973633
Sieve,1904,291,0.013577938079833984
Sieve,1905,291,0.01373600959777832
Sieve,1906,291,0.02267909049987793
Sieve,1907,292,0.015207290649414062
Sieve,1908,292,0.013621091842651367
Sieve,1909,292,0.013500213623046875
Sieve,1910,292,0.013727903366088867
Sieve,1911,292,0.014141082763671875
Sieve,1912,292,0.013601064682006836
Sieve,1913,293,0.013713359832763672
Sieve,1914,293,0.01343226432800293
Sieve,1915,293,0.013726949691772461
Sieve,1916,293,0.013337135314941406
Sieve,1917,293,0.01364898681640625
Sieve,1918,293,0.013515949249267578
Sieve,1919,293,0.014637947082519531
Sieve,1920,293,0.015414237976074219
Sieve,1921,293,0.01419973373413086
Sieve,1922,293,0.014566898345947266
Sieve,1923,293,0.015868186950683594
Sieve,1924,293,0.014132976531982422
Sieve,1925,293,0.014281034469604492
Sieve,1926,293,0.014093875885009766
Sieve,1927,293,0.013386011123657227
Sieve,1928,293,0.013910055160522461
Sieve,1929,293,0.01400303840637207
Sieve,1930,293,0.013709068298339844
Sieve,1931,294,0.014292001724243164
Sieve,1932,294,0.013761043548583984
Sieve,1933,295,0.01417684555053711
Sieve,1934,295,0.014111995697021484
Sieve,1935,295,0.014180898666381836
Sieve,1936,295,0.01400613784790039
Sieve,1937,295,0.01411294937133789
Sieve,1938,295,0.01389002799987793
Sieve,1939,295,0.014379739761352539
Sieve,1940,295,0.016411781311035156
Sieve,1941,295,0.017398834228515625
Sieve,1942,295,0.014549016952514648
Sieve,1943,295,0.015657901763916016
Sieve,1944,295,0.014286279678344727
Sieve,1945,295,0.014210939407348633
Sieve,1946,295,0.01424407958984375
Sieve,1947,295,0.01421809196472168
Sieve,1948,295,0.014542102813720703
Sieve,1949,296,0.014071226119995117
Sieve,1950,296,0.01376485824584961
Sieve,1951,297,0.014421939849853516
Sieve,1952,297,0.015249013900756836
Sieve,1953,297,0.016997814178466797
Sieve,1954,297,0.014714717864990234
Sieve,1955,297,0.016119718551635742
Sieve,1956,297,0.01438283920288086
Sieve,1957,297,0.01404118537902832
Sieve,1958,297,0.014863252639770508
Sieve,1959,297,0.014674186706542969
Sieve,1960,297,0.01402592658996582
Sieve,1961,297,0.014414072036743164
Sieve,1962,297,0.014352798461914062
Sieve,1963,297,0.01436305046081543
Sieve,1964,297,0.014419078826904297
Sieve,1965,297,0.01426386833190918
Sieve,1966,297,0.014490842819213867
Sieve,1967,297,0.018908977508544922
Sieve,1968,297,0.014451026916503906
Sieve,1969,297,0.014328718185424805
Sieve,1970,297,0.014045953750610352
Sieve,1971,297,0.013993024826049805
Sieve,1972,297,0.01579117774963379
Sieve,1973,298,0.01430201530456543
Sieve,1974,298,0.014706850051879883
Sieve,1975,298,0.018591880798339844
Sieve,1976,298,0.014797687530517578
Sieve,1977,298,0.014617919921875
Sieve,1978,298,0.014269828796386719
Sieve,1979,299,0.014755964279174805
Sieve,1980,299,0.014352798461914062
Sieve,1981,299,0.014404058456420898
Sieve,1982,299,0.014415979385375977
Sieve,1983,299,0.01454782485961914
Sieve,1984,299,0.014198064804077148
Sieve,1985,299,0.01415109634399414
Sieve,1986,299,0.014198064804077148
Sieve,1987,300,0.014137983322143555
Sieve,1988,300,0.014255762100219727
Sieve,1989,300,0.014265060424804688
Sieve,1990,300,0.014142990112304688
Sieve,1991,300,0.01505899429321289
Sieve,1992,300,0.015384197235107422
Sieve,1993,301,0.014271974563598633
Sieve,1994,301,0.014345169067382812
Sieve,1995,301,0.015288114547729492
Sieve,1996,301,0.014716148376464844
Sieve,1997,302,0.014461994171142578
Sieve,1998,302,0.014580249786376953
Sieve,1999,303,0.01483607292175293
Sieve,2000,303,0.014273881912231445
Sieve,2001,303,0.01443791389465332
Sieve,2002,303,0.01411890983581543
Sieve,2003,304,0.014676809310913086
Sieve,2004,304,0.016071081161499023
Sieve,2005,304,0.015073060989379883
Sieve,2006,304,0.014835834503173828
Sieve,2007,304,0.014595270156860352
Sieve,2008,304,0.0180819034576416
Sieve,2009,304,0.01609015464782715
Sieve,2010,304,0.014637947082519531
Sieve,2011,305,0.014990091323852539
Sieve,2012,305,0.014978885650634766
Sieve,2013,305,0.017907142639160156
Sieve,2014,305,0.014703989028930664
Sieve,2015,305,0.01464986801147461
Sieve,2016,305,0.014535903930664062
Sieve,2017,306,0.014538049697875977
Sieve,2018,306,0.015213727951049805
Sieve,2019,306,0.014769792556762695
Sieve,2020,306,0.014859914779663086
Sieve,2021,306,0.014477014541625977
Sieve,2022,306,0.014818191528320312
Sieve,2023,306,0.014627933502197266
Sieve,2024,306,0.014548063278198242
Sieve,2025,306,0.014533758163452148
Sieve,2026,306,0.014780759811401367
Sieve,2027,307,0.015069007873535156
Sieve,2028,307,0.015523910522460938
Sieve,2029,308,0.015874862670898438
Sieve,2030,308,0.015130996704101562
Sieve,2031,308,0.015048980712890625
Sieve,2032,308,0.014614105224609375
Sieve,2033,308,0.0146331787109375
Sieve,2034,308,0.014577865600585938
Sieve,2035,308,0.014935016632080078
Sieve,2036,308,0.015981674194335938
Sieve,2037,308,0.014986038208007812
Sieve,2038,308,0.014806032180786133
Sieve,2039,309,0.014927864074707031
Sieve,2040,309,0.014890909194946289
Sieve,2041,309,0.017323017120361328
Sieve,2042,309,0.019385814666748047
Sieve,2043,309,0.015082836151123047
Sieve,2044,309,0.015122175216674805
Sieve,2045,309,0.0154571533203125
Sieve,2046,309,0.015125036239624023
Sieve,2047,309,0.014706134796142578
Sieve,2048,309,0.014601945877075195
Sieve,2049,309,0.01447296142578125
Sieve,2050,309,0.014893054962158203
Sieve,2051,309,0.014819860458374023
Sieve,2052,309,0.014886856079101562
Sieve,2053,310,0.014921903610229492
Sieve,2054,310,0.014704227447509766
Sieve,2055,310,0.015012979507446289
Sieve,2056,310,0.015406131744384766
Sieve,2057,310,0.016574859619140625
Sieve,2058,310,0.014950275421142578
Sieve,2059,310,0.015271902084350586
Sieve,2060,310,0.014881134033203125
Sieve,2061,310,0.014812946319580078
Sieve,2062,310,0.014924049377441406
Sieve,2063,311,0.015045166015625
Sieve,2064,311,0.015059947967529297
Sieve,2065,311,0.015092849731445312
Sieve,2066,311,0.015054702758789062
Sieve,2067,311,0.015736103057861328
Sieve,2068,311,0.01603388786315918
Sieve,2069,312,0.015358924865722656
Sieve,2070,312,0.01508188247680664
Sieve,2071,312,0.014770030975341797
Sieve,2072,312,0.015114068984985352
Sieve,2073,312,0.01491999626159668
Sieve,2074,312,0.02092909812927246
Sieve,2075,312,0.015228986740112305
Sieve,2076,312,0.015050888061523438
Sieve,2077,312,0.015069961547851562
Sieve,2078,312,0.014815807342529297
Sieve,2079,312,0.016704797744750977
Sieve,2080,312,0.02266693115234375
Sieve,2081,313,0.01797199249267578
Sieve,2082,313,0.014954805374145508
Sieve,2083,314,0.027640819549560547
Sieve,2084,314,0.017375946044921875
Sieve,2085,314,0.01634526252746582
Sieve,2086,314,0.015974044799804688
Sieve,2087,315,0.015830039978027344
Sieve,2088,315,0.015583038330078125
Sieve,2089,316,0.015944242477416992
Sieve,2090,316,0.01622796058654785
Sieve,2091,316,0.015130996704101562
Sieve,2092,316,0.015254020690917969
Sieve,2093,316,0.015444040298461914
Sieve,2094,316,0.017760753631591797
Sieve,2095,316,0.015196800231933594
Sieve,2096,316,0.016251325607299805
Sieve,2097,316,0.015768051147460938
Sieve,2098,316,0.015870332717895508
Sieve,2099,317,0.015413999557495117
Sieve,2100,317,0.015655994415283203
Sieve,2101,317,0.015434980392456055
Sieve,2102,317,0.015579938888549805
Sieve,2103,317,0.015464305877685547
Sieve,2104,317,0.021041154861450195
Sieve,2105,317,0.017145156860351562
Sieve,2106,317,0.015437841415405273
Sieve,2107,317,0.015614032745361328
Sieve,2108,317,0.015585899353027344
Sieve,2109,317,0.016128063201904297
Sieve,2110,317,0.015318155288696289
Sieve,2111,318,0.015857934951782227
Sieve,2112,318,0.01594996452331543
Sieve,2113,319,0.015497207641601562
Sieve,2114,319,0.01556706428527832
Sieve,2115,319,0.015514135360717773
Sieve,2116,319,0.01568889617919922
Sieve,2117,319,0.01535487174987793
Sieve,2118,319,0.015462875366210938
Sieve,2119,319,0.017850875854492188
Sieve,2120,319,0.016340017318725586
Sieve,2121,319,0.01564812660217285
Sieve,2122,319,0.015501022338867188
Sieve,2123,319,0.0153350830078125
Sieve,2124,319,0.015537738800048828
Sieve,2125,319,0.015594005584716797
Sieve,2126,319,0.015712976455688477
Sieve,2127,319,0.018655061721801758
Sieve,2128,319,0.015789031982421875
Sieve,2129,320,0.015800952911376953
Sieve,2130,320,0.015957117080688477
Sieve,2131,321,0.01589202880859375
Sieve,2132,321,0.015739917755126953
Sieve,2133,321,0.015691041946411133
Sieve,2134,321,0.016438007354736328
Sieve,2135,321,0.0197451114654541
Sieve,2136,321,0.017327070236206055
Sieve,2137,322,0.016582965850830078
Sieve,2138,322,0.01991105079650879
Sieve,2139,322,0.020410776138305664
Sieve,2140,322,0.01657891273498535
Sieve,2141,323,0.016453027725219727
Sieve,2142,323,0.016366004943847656
Sieve,2143,324,0.016870975494384766
Sieve,2144,324,0.0163118839263916
Sieve,2145,324,0.018132925033569336
Sieve,2146,324,0.019118070602416992
Sieve,2147,324,0.018371105194091797
Sieve,2148,324,0.019587278366088867
Sieve,2149,324,0.01757073402404785
Sieve,2150,324,0.01747584342956543
Sieve,2151,324,0.01682305335998535
Sieve,2152,324,0.01692509651184082
Sieve,2153,325,0.016582012176513672
Sieve,2154,325,0.017180204391479492
Sieve,2155,325,0.01760697364807129
Sieve,2156,325,0.016635894775390625
Sieve,2157,325,0.01659679412841797
Sieve,2158,325,0.016994953155517578
Sieve,2159,325,0.016209840774536133
Sieve,2160,325,0.016904115676879883
Sieve,2161,326,0.01680278778076172
Sieve,2162,326,0.016603946685791016
Sieve,2163,326,0.016939163208007812
Sieve,2164,326,0.02359604835510254
Sieve,2165,326,0.016675949096679688
Sieve,2166,326,0.01651287078857422
Sieve,2167,326,0.016553878784179688
Sieve,2168,326,0.017573118209838867
Sieve,2169,326,0.016770124435424805
Sieve,2170,326,0.016286134719848633
Sieve,2171,326,0.016873836517333984
Sieve,2172,326,0.016614198684692383
Sieve,2173,326,0.016473054885864258
Sieve,2174,326,0.01680588722229004
Sieve,2175,326,0.016580820083618164
Sieve,2176,326,0.016756057739257812
Sieve,2177,326,0.01658320426940918
Sieve,2178,326,0.01810598373413086
Sieve,2179,327,0.016423940658569336
Sieve,2180,327,0.016100168228149414
Sieve,2181,327,0.016196012496948242
Sieve,2182,327,0.01672816276550293
Sieve,2183,327,0.017956018447875977
Sieve,2184,327,0.016204833984375
Sieve,2185,327,0.01700615882873535
Sieve,2186,327,0.016479969024658203
Sieve,2187,327,0.016505002975463867
Sieve,2188,327,0.01640915870666504
Sieve,2189,327,0.016526222229003906
Sieve,2190,327,0.016192913055419922
Sieve,2191,327,0.016556978225708008
Sieve,2192,327,0.01614999771118164
Sieve,2193,327,0.017962932586669922
Sieve,2194,327,0.021398067474365234
Sieve,2195,327,0.016473054885864258
Sieve,2196,327,0.0165860652923584
Sieve,2197,327,0.016635894775390625
Sieve,2198,327,0.017070770263671875
Sieve,2199,327,0.01667499542236328
Sieve,2200,327,0.01660919189453125
Sieve,2201,327,0.017002105712890625
Sieve,2202,327,0.016592025756835938
Sieve,2203,328,0.016499996185302734
Sieve,2204,328,0.016278982162475586
Sieve,2205,328,0.01647496223449707
Sieve,2206,328,0.01655292510986328
Sieve,2207,329,0.016705036163330078
Sieve,2208,329,0.016484975814819336
Sieve,2209,329,0.016798019409179688
Sieve,2210,329,0.016718149185180664
Sieve,2211,329,0.01681995391845703
Sieve,2212,329,0.018134593963623047
Sieve,2213,330,0.01668715476989746
Sieve,2214,330,0.017531871795654297
Sieve,2215,330,0.01708984375
Sieve,2216,330,0.01685190200805664
Sieve,2217,330,0.020466327667236328
Sieve,2218,330,0.019166946411132812
Sieve,2219,330,0.01711297035217285
Sieve,2220,330,0.016898632049560547
Sieve,2221,331,0.016941070556640625
Sieve,2222,331,0.019312143325805664
Sieve,2223,331,0.0214998722076416
Sieve,2224,331,0.017174959182739258
Sieve,2225,331,0.017129898071289062
Sieve,2226,331,0.017055034637451172
Sieve,2227,331,0.01773691177368164
Sieve,2228,331,0.01677989959716797
Sieve,2229,331,0.017882108688354492
